peak_index,original_peak,drawn_peak,factor
22914,0.006152676241336997,0.0,0.0
22915,0.006135393442906275,0.0,0.0
22926,0.008053784068716407,0.0,0.0
22931,0.00708594735659598,0.0,0.0
22933,0.0071723613487495895,0.0,0.0
22951,0.003560256476728712,0.0,0.0
22954,0.003854064050050984,0.0,0.0
22957,0.002955358531653445,0.0,0.0
22960,0.003162752112822108,0.0,0.0
22963,0.002782530547346226,0.0,0.0
22968,0.003525690879867268,0.0,0.0
22972,0.003041772523807055,0.0,0.0
22976,0.0034911252830058244,0.0,0.0
22982,0.002868944539499836,0.0,0.0
22990,0.005513212699400287,0.0,0.0
22998,0.003681236065743765,0.0,0.0
23001,0.003975043639066037,0.0,0.0
23016,0.0018492594320872436,0.0,0.0
23023,0.002264046594424569,0.0,0.0
23029,0.000708594735659598,0.0,0.0
23032,0.0009851195105511485,0.0,0.0
23047,-0.0015208862619035275,0.0,-0.0
23051,-0.0006567463403674323,0.0,-0.0
23064,-0.0028516617410691138,0.0,-0.0
23066,-0.002782530547346226,0.0,-0.0
23069,-0.0034047112908522146,0.0,-0.0
23077,-0.001054250704274036,0.0,-0.0
23086,-0.0033010145002678832,0.0,-0.0
23092,-0.002350460586578179,0.0,-0.0
23094,-0.0023850261834396226,0.0,-0.0
23098,-0.0019183906258101312,0.0,-0.0
23100,-0.0020739358116866283,0.0,-0.0
23106,-0.001590017455626415,0.0,-0.0
23108,-0.0016591486493493027,0.0,-0.0
23110,-0.0013307754791655865,0.0,-0.0
23113,-0.0016591486493493027,0.0,-0.0
23121,-0.00020739358116866283,0.0,-0.0
23122,-0.00029380757332227235,0.0,-0.0
23124,-0.00024195917803010664,0.0,-0.0
23132,-0.001762845439933634,0.0,-0.0
23137,-0.0013480582775963084,0.0,-0.0
23140,-0.0015727346571956932,0.0,-0.0
23146,-0.0006048979450752666,0.0,-0.0
23153,-0.0016418658509185808,0.0,-0.0
23157,-0.0012097958901505332,0.0,-0.0
23158,-0.001244361487011977,0.0,-0.0
23160,-0.0010888163011354799,0.0,-0.0
23167,-0.002868944539499836,0.0,-0.0
23173,-0.0022294809975631253,0.0,-0.0
23177,-0.002661550958331173,0.0,-0.0
23189,0.0006394635419367104,0.0,0.0
23191,0.0005703323482138228,0.0,0.0
23193,0.0007604431309517637,0.0,0.0
23195,0.0006394635419367104,0.0,0.0
23198,0.000708594735659598,0.0,0.0
23199,0.0006740291387981542,0.0,0.0
23203,0.0016764314477800246,0.0,0.0
23209,0.0012962098823041427,0.0,0.0
23211,0.0013480582775963084,0.0,0.0
23219,-0.00039750436390660377,0.0,-0.0
23228,0.0010369679058433142,0.0,0.0
23235,0.0005703323482138228,0.0,0.0
23238,0.0008122915262439294,0.0,0.0
23239,0.0007604431309517637,0.0,0.0
23240,0.0007777259293824856,0.0,0.0
23248,-0.0006740291387981542,0.0,-0.0
23256,0.00017282798430721903,0.0,0.0
23264,-0.0006567463403674323,0.0,-0.0
23274,0.0008295743246746513,0.0,0.0
23276,0.0006740291387981542,0.0,0.0
23281,0.0015727346571956932,0.0,0.0
23282,0.0015381690603342494,0.0,0.0
23294,0.003940478042204594,0.0,0.0
23302,0.003387428492421493,0.0,0.0
23310,0.004666355576294913,0.0,0.0
23312,0.004424396398264807,0.0,0.0
23321,0.006550180605243601,0.0,0.0
23334,0.005063859940201518,0.0,0.0
23336,0.005081142738632239,0.0,0.0
23337,0.005063859940201518,0.0,0.0
23346,0.006066262249183388,0.0,0.0
23351,0.005737889078999672,0.0,0.0
23353,0.005807020272722559,0.0,0.0
23363,0.002298612191286013,0.0,0.0
23367,0.002989924128514889,0.0,0.0
23369,0.002834378942638392,0.0,0.0
23370,0.0029726413300841673,0.0,0.0
23378,0.0012789270838734208,0.0,0.0
23381,0.0015381690603342494,0.0,0.0
23382,0.0014863206650420836,0.0,0.0
23393,0.00318003491125283,0.0,0.0
23394,0.003128186515960664,0.0,0.0
23397,0.0034219940892829368,0.0,0.0
23400,0.002834378942638392,0.0,0.0
23406,0.0036121048720208775,0.0,0.0
23411,0.0019875218195330186,0.0,0.0
23420,0.003733084461035931,0.0,0.0
23433,0.0008295743246746513,0.0,0.0
23437,0.0013999066728884741,0.0,0.0
23449,-0.002661550958331173,0.0,-0.0
23454,-0.0011406646964276456,0.0,-0.0
23465,-0.0034219940892829368,0.0,-0.0
23468,-0.002955358531653445,0.0,-0.0
23472,-0.003767650057897375,0.0,-0.0
23493,0.0007431603325210418,0.0,0.0
23494,0.0007258775340903199,0.0,0.0
23499,0.0014517550681806398,0.0,0.0
23504,0.000881422719966817,0.0,0.0
23508,0.0013307754791655865,0.0,0.0
23520,-5.184839529216571e-05,0.0,-0.0
23522,0.0,0.0,1.0
23527,-0.0005530495497831009,0.0,-0.0
23529,-0.00043206996076804757,0.0,-0.0
23532,-0.0007431603325210418,0.0,-0.0
23534,-0.0006221807435059885,0.0,-0.0
23536,-0.000708594735659598,0.0,-0.0
23545,0.001227078688581255,0.0,0.0
23553,-0.0016245830524878589,0.0,-0.0
23555,-0.0015381690603342494,0.0,-0.0
23561,-0.001970239021102297,0.0,-0.0
23574,-0.00039750436390660377,0.0,-0.0
23588,-0.003733084461035931,0.0,-0.0
23596,-0.0006913119372288761,0.0,-0.0
23607,-0.0034911252830058244,0.0,-0.0
23621,-0.0006913119372288761,0.0,-0.0
23633,-0.002108501408548072,0.0,-0.0
23635,-0.0018838250289486874,0.0,-0.0
23640,-0.0027133993536233385,0.0,-0.0
23651,-0.00012097958901505332,0.0,-0.0
23657,-0.0015381690603342494,0.0,-0.0
23659,-0.0013999066728884741,0.0,-0.0
23662,-0.0016937142462107465,0.0,-0.0
23665,-0.001434472269749918,0.0,-0.0
23668,-0.001762845439933634,0.0,-0.0
23670,-0.001607300254057137,0.0,-0.0
23671,-0.0016418658509185808,0.0,-0.0
23678,-6.913119372288761e-05,0.0,-0.0
23687,-0.004217002817096144,0.0,-0.0
23700,-0.001244361487011977,0.0,-0.0
23712,-0.004424396398264807,0.0,-0.0
23720,-0.001797411036795078,0.0,-0.0
23722,-0.0018492594320872436,0.0,-0.0
23729,-0.0012097958901505332,0.0,-0.0
23746,-0.004821900762171411,0.0,-0.0
23750,-0.0036466704688823213,0.0,-0.0
23763,-0.005444081505677399,0.0,-0.0
23769,-0.004787335165309967,0.0,-0.0
23773,-0.004977445948047908,0.0,-0.0
23785,-0.0027998133457769483,0.0,-0.0
23793,-0.0049255975527557425,0.0,-0.0
23802,-0.0020566530132559062,0.0,-0.0
23809,-0.003128186515960664,0.0,-0.0
23811,-0.002989924128514889,0.0,-0.0
23818,-0.003698518864174487,0.0,-0.0
23831,-0.0013134926807348646,0.0,-0.0
23837,-0.00209121861011735,0.0,-0.0
23838,-0.0020739358116866283,0.0,-0.0
23845,-0.0027652477489155045,0.0,-0.0
23847,-0.002696116555192617,0.0,-0.0
23849,-0.002955358531653445,0.0,-0.0
23855,-0.0016937142462107465,0.0,-0.0
23860,-0.002609702563039007,0.0,-0.0
23865,-0.0011925130917198113,0.0,-0.0
23866,-0.001227078688581255,0.0,-0.0
23869,-0.0009332711152589828,0.0,-0.0
23871,-0.0011579474948583675,0.0,-0.0
23881,0.0016937142462107465,0.0,0.0
23888,0.0006740291387981542,0.0,0.0
23899,0.00281709614420767,0.0,0.0
23905,0.001071533502704758,0.0,0.0
23907,0.0011925130917198113,0.0,0.0
23911,0.0009505539136897047,0.0,0.0
23919,0.0028516617410691138,0.0,0.0
23927,0.0015554518587649713,0.0,0.0
23932,0.0034738424845751023,0.0,0.0
23940,0.000898705518397539,0.0,0.0
23941,0.0010196851074125923,0.0,0.0
23948,-0.0005184839529216571,0.0,-0.0
23952,0.00043206996076804757,0.0,0.0
23953,0.00038022156547588186,0.0,0.0
23955,0.00043206996076804757,0.0,0.0
23958,-0.00027652477489155045,0.0,-0.0
23967,0.0019875218195330186,0.0,0.0
23975,-0.0006048979450752666,0.0,-0.0
23988,0.0014690378666113617,0.0,0.0
23997,-0.00032837317018371615,0.0,-0.0
24001,0.00022467637959938474,0.0,0.0
24010,-0.000898705518397539,0.0,-0.0
24020,0.0007431603325210418,0.0,0.0
24035,-0.0017109970446414684,0.0,-0.0
24038,-0.0015208862619035275,0.0,-0.0
24050,-0.0044589619951262505,0.0,-0.0
24054,-0.004078740429650369,0.0,-0.0
24062,-0.005945282660168335,0.0,-0.0
24074,-0.002471440175593232,0.0,-0.0
24078,-0.00318003491125283,0.0,-0.0
24080,-0.003007206926945611,0.0,-0.0
24086,-0.003888629646912428,0.0,-0.0
24089,-0.0035775392751594337,0.0,-0.0
24091,-0.0036121048720208775,0.0,-0.0
24094,-0.0034047112908522146,0.0,-0.0
24114,-0.007016816162873092,0.0,-0.0
24125,-0.0024195917803010664,0.0,-0.0
24134,-0.005513212699400287,0.0,-0.0
24137,-0.005236687924508736,0.0,-0.0
24143,-0.005651475086846062,0.0,-0.0
24156,-0.0016764314477800246,0.0,-0.0
24167,-0.003957760840635316,0.0,-0.0
24178,-0.001780128238364356,0.0,-0.0
24187,-0.0036466704688823213,0.0,-0.0
24196,-0.001607300254057137,0.0,-0.0
24200,-0.0023677433850089005,0.0,-0.0
24210,-0.00031109037175299425,0.0,-0.0
24215,-0.0016764314477800246,0.0,-0.0
24217,-0.0014690378666113617,0.0,-0.0
24218,-0.0015208862619035275,0.0,-0.0
24223,-0.0011406646964276456,0.0,-0.0
24230,-0.002281329392855291,0.0,-0.0
24238,-0.0007604431309517637,0.0,-0.0
24254,-0.004942880351186464,0.0,-0.0
24263,-0.002315894989716735,0.0,-0.0
24271,-0.004891031955894298,0.0,-0.0
24280,-0.003508408081436546,0.0,-0.0
24281,-0.003594822073590156,0.0,-0.0
24283,-0.003508408081436546,0.0,-0.0
24286,-0.003698518864174487,0.0,-0.0
24287,-0.003681236065743765,0.0,-0.0
24292,-0.004199720018665422,0.0,-0.0
24296,-0.003508408081436546,0.0,-0.0
24304,-0.005081142738632239,0.0,-0.0
24306,-0.00499472874647863,0.0,-0.0
24309,-0.005219405126078014,0.0,-0.0
24310,-0.005202122327647293,0.0,-0.0
24312,-0.005288536319800902,0.0,-0.0
24319,-0.004147871623373257,0.0,-0.0
24326,-0.006584746202105045,0.0,-0.0
24338,-0.00281709614420767,0.0,-0.0
24344,-0.004286134010819032,0.0,-0.0
24353,-0.0038367812516202624,0.0,-0.0
24360,-0.005374950311954512,0.0,-0.0
24369,-0.004407113599834085,0.0,-0.0
24372,-0.005323101916662346,0.0,-0.0
24379,-0.0036121048720208775,0.0,-0.0
24380,-0.0036466704688823213,0.0,-0.0
24391,-0.0009332711152589828,0.0,-0.0
24396,-0.003387428492421493,0.0,-0.0
24406,0.00034565596861443806,0.0,0.0
24418,-0.003214600508114274,0.0,-0.0
24422,-0.0027306821520540606,0.0,-0.0
24428,-0.004873749157463576,0.0,-0.0
24432,-0.004251568413957588,0.0,-0.0
24436,-0.00471820397158708,0.0,-0.0
24453,-0.0008295743246746513,0.0,-0.0
24457,-0.001780128238364356,0.0,-0.0
24461,-0.0009505539136897047,0.0,-0.0
24462,-0.0009851195105511485,0.0,-0.0
24465,-0.0007431603325210418,0.0,-0.0
24472,-0.0029035101363612797,0.0,-0.0
24490,0.0018838250289486874,0.0,0.0
24496,-6.913119372288761e-05,0.0,-0.0
24507,0.0023850261834396226,0.0,0.0
24511,0.0013999066728884741,0.0,0.0
24516,0.002834378942638392,0.0,0.0
24523,0.0011752302932890894,0.0,0.0
24524,0.0012097958901505332,0.0,0.0
24526,0.0011752302932890894,0.0,0.0
24531,0.0025924197646082854,0.0,0.0
24549,0.0004666355576294914,0.0,0.0
24553,0.0010024023089818704,0.0,0.0
24558,0.00038022156547588186,0.0,0.0
24562,0.0010888163011354799,0.0,0.0
24563,0.001071533502704758,0.0,0.0
24576,0.0038194984531895403,0.0,0.0
24582,0.00245415737716251,0.0,0.0
24590,0.004476244793556973,0.0,0.0
24601,0.00245415737716251,0.0,0.0
24609,0.004597224382572026,0.0,0.0
24617,0.002264046594424569,0.0,0.0
24624,0.003923195243773872,0.0,0.0
24633,0.0029035101363612797,0.0,0.0
24640,0.003767650057897375,0.0,0.0
24643,0.003128186515960664,0.0,0.0
24645,0.003214600508114274,0.0,0.0
24653,0.0015554518587649713,0.0,0.0
24662,0.0032664489034064394,0.0,0.0
24676,5.184839529216571e-05,0.0,0.0
24680,0.00036293876704515996,0.0,0.0
24686,-0.00041478716233732567,0.0,-0.0
24698,0.0012097958901505332,0.0,0.0
24699,0.0011579474948583675,0.0,0.0
24703,0.002264046594424569,0.0,0.0
24704,0.002143067005409516,0.0,0.0
24706,0.002281329392855291,0.0,0.0
24742,-0.005686040683707506,0.0,-0.0
24751,-0.0023850261834396226,0.0,-0.0
24760,-0.004337982406111197,0.0,-0.0
24761,-0.004303416809249754,0.0,-0.0
24769,-0.0070686645581652585,0.0,-0.0
24777,-0.004597224382572026,0.0,-0.0
24781,-0.005288536319800902,0.0,-0.0
24782,-0.005150273932355127,0.0,-0.0
24794,-0.007932804479701353,0.0,-0.0
24798,-0.007155078550318867,0.0,-0.0
24806,-0.008572268021638064,0.0,-0.0
24808,-0.008226612053023625,0.0,-0.0
24809,-0.008243894851454348,0.0,-0.0
24812,-0.007777259293824856,0.0,-0.0
24815,-0.008278460448315792,0.0,-0.0
24817,-0.008019218471854963,0.0,-0.0
24820,-0.008693247610653118,0.0,-0.0
24828,-0.005530495497831009,0.0,-0.0
24830,-0.0059971310554605,0.0,-0.0
24837,-0.0050292943433400735,0.0,-0.0
24847,-0.006740291387981542,0.0,-0.0
24849,-0.0066020290005357665,0.0,-0.0
24854,-0.007327906534626087,0.0,-0.0
24855,-0.007310623736195365,0.0,-0.0
24857,-0.007638996906379081,0.0,-0.0
24865,-0.005651475086846062,0.0,-0.0
24870,-0.006705725791120098,0.0,-0.0
24876,-0.005288536319800902,0.0,-0.0
24877,-0.005323101916662346,0.0,-0.0
24879,-0.005184839529216571,0.0,-0.0
24880,-0.005202122327647293,0.0,-0.0
24885,-0.004856466359032855,0.0,-0.0
24888,-0.005046577141770796,0.0,-0.0
24898,-0.0013999066728884741,0.0,-0.0
24908,-0.0029726413300841673,0.0,-0.0
24915,-0.002108501408548072,0.0,-0.0
24918,-0.0024195917803010664,0.0,-0.0
24920,-0.002281329392855291,0.0,-0.0
24923,-0.002488722974023954,0.0,-0.0
24925,-0.00245415737716251,0.0,-0.0
24934,-0.003957760840635316,0.0,-0.0
24936,-0.003767650057897375,0.0,-0.0
24943,-0.004839183560602133,0.0,-0.0
24952,-0.0032837317018371615,0.0,-0.0
24953,-0.0033010145002678832,0.0,-0.0
24963,-0.0015208862619035275,0.0,-0.0
24973,-0.004770052366879245,0.0,-0.0
24982,-0.002436874578731788,0.0,-0.0
24984,-0.0025578541677468416,0.0,-0.0
24988,-0.0017455626415029122,0.0,-0.0
24989,-0.001780128238364356,0.0,-0.0
24990,-0.0017455626415029122,0.0,-0.0
24994,-0.0022294809975631253,0.0,-0.0
25003,0.001071533502704758,0.0,0.0
25018,-0.003162752112822108,0.0,-0.0
25026,6.913119372288761e-05,0.0,0.0
25036,-0.0034047112908522146,0.0,-0.0
25043,-0.0018838250289486874,0.0,-0.0
25047,-0.002523288570885398,0.0,-0.0
25049,-0.002315894989716735,0.0,-0.0
25053,-0.003387428492421493,0.0,-0.0
25054,-0.003370145693990771,0.0,-0.0
25060,-0.003992326437496759,0.0,-0.0
25067,-0.0026788337567618947,0.0,-0.0
25076,-0.005565061094692452,0.0,-0.0
25093,-0.0006913119372288761,0.0,-0.0
25097,-0.001797411036795078,0.0,-0.0
25111,0.002834378942638392,0.0,0.0
25121,-0.0013999066728884741,0.0,-0.0
25132,0.0041133060265118124,0.0,0.0
25134,0.0040096092359274815,0.0,0.0
25140,0.004960163149617186,0.0,0.0
25149,0.001762845439933634,0.0,0.0
25154,0.0037849328563280965,0.0,0.0
25162,0.0015727346571956932,0.0,0.0
25164,0.001780128238364356,0.0,0.0
25169,0.00039750436390660377,0.0,0.0
25170,0.00041478716233732567,0.0,0.0
25171,0.00036293876704515996,0.0,0.0
25188,0.004303416809249754,0.0,0.0
25193,0.00354297367829799,0.0,0.0
25197,0.0038713468484817062,0.0,0.0
25200,0.0031109037175299425,0.0,0.0
25207,0.004821900762171411,0.0,0.0
25209,0.004562658785710582,0.0,0.0
25211,0.0045799415841413045,0.0,0.0
25227,0.0016245830524878589,0.0,0.0
25231,0.002281329392855291,0.0,0.0
25233,0.0021776326022709598,0.0,0.0
25237,0.0025924197646082854,0.0,0.0
25247,0.0010024023089818704,0.0,0.0
25248,0.0010369679058433142,0.0,0.0
25249,0.0010196851074125923,0.0,0.0
25254,0.00245415737716251,0.0,0.0
25255,0.0023331777881474567,0.0,0.0
25257,0.0023677433850089005,0.0,0.0
25263,0.0009851195105511485,0.0,0.0
25268,0.0027652477489155045,0.0,0.0
25279,-0.0009505539136897047,0.0,-0.0
25290,0.0020739358116866283,0.0,0.0
25303,-0.0023331777881474567,0.0,-0.0
25315,0.0023677433850089005,0.0,0.0
25320,0.001952956222671575,0.0,0.0
25325,0.002834378942638392,0.0,0.0
25331,0.0013826238744577522,0.0,0.0
25333,0.001590017455626415,0.0,0.0
25335,0.001227078688581255,0.0,0.0
25345,0.003162752112822108,0.0,0.0
25351,0.0007950087278132075,0.0,0.0
25356,0.001780128238364356,0.0,0.0
25358,0.0017109970446414684,0.0,0.0
25361,0.002471440175593232,0.0,0.0
25370,0.0009332711152589828,0.0,0.0
25380,0.0033182972986986053,0.0,0.0
25389,0.0008122915262439294,0.0,0.0
25397,0.004251568413957588,0.0,0.0
25405,0.0017455626415029122,0.0,0.0
25413,0.005478647102538843,0.0,0.0
25426,0.003128186515960664,0.0,0.0
25429,0.0033010145002678832,0.0,0.0
25431,0.003197317709683552,0.0,0.0
25435,0.0036293876704515996,0.0,0.0
25445,-0.0005184839529216571,0.0,-0.0
25451,0.002143067005409516,0.0,0.0
25460,-0.001434472269749918,0.0,-0.0
25477,0.0009159883168282609,0.0,0.0
25480,0.00043206996076804757,0.0,0.0
25483,0.000708594735659598,0.0,0.0
25492,0.00032837317018371615,0.0,0.0
25502,0.002955358531653445,0.0,0.0
25513,0.00013826238744577522,0.0,0.0
25519,0.0013653410760270303,0.0,0.0
25526,-0.00032837317018371615,0.0,-0.0
25529,-0.00013826238744577522,0.0,-0.0
25535,-0.0008122915262439294,0.0,-0.0
25538,-0.0004666355576294914,0.0,-0.0
25540,-0.0006913119372288761,0.0,-0.0
25548,0.0006048979450752666,0.0,0.0
25550,0.0004666355576294914,0.0,0.0
25554,0.0006567463403674323,0.0,0.0
25557,0.0004493527591987695,0.0,0.0
25559,0.0007431603325210418,0.0,0.0
25566,-0.0021603498038402376,0.0,-0.0
25571,-0.0006740291387981542,0.0,-0.0
25573,-0.000708594735659598,0.0,-0.0
25575,-0.0005703323482138228,0.0,-0.0
25580,-0.001952956222671575,0.0,-0.0
25587,-0.00019011078273794093,0.0,-0.0
25589,-0.00032837317018371615,0.0,-0.0
25603,0.0029726413300841673,0.0,0.0
25605,0.0029380757332227235,0.0,0.0
25606,0.0030244897253763328,0.0,0.0
25610,0.002696116555192617,0.0,0.0
25611,0.0027652477489155045,0.0,0.0
25616,0.001417189471319196,0.0,0.0
25619,0.0016764314477800246,0.0,0.0
25623,0.0012962098823041427,0.0,0.0
25625,0.0013999066728884741,0.0,0.0
25634,-0.00027652477489155045,0.0,-0.0
25636,-0.00010369679058433142,0.0,-0.0
25637,-0.00013826238744577522,0.0,-0.0
25644,0.0013999066728884741,0.0,0.0
25652,0.00031109037175299425,0.0,0.0
25657,0.001434472269749918,0.0,0.0
25670,-0.0021949154007016814,0.0,-0.0
25671,-0.0021776326022709598,0.0,-0.0
25674,-0.002661550958331173,0.0,-0.0
25682,-0.0004666355576294914,0.0,-0.0
25695,-0.0038367812516202624,0.0,-0.0
25704,-0.0016764314477800246,0.0,-0.0
25707,-0.0020566530132559062,0.0,-0.0
25710,-0.0020220874163944624,0.0,-0.0
25722,-0.00672300858955082,0.0,-0.0
25730,-0.0027479649504847823,0.0,-0.0
25733,-0.0033010145002678832,0.0,-0.0
25734,-0.0032318833065449956,0.0,-0.0
25741,-0.004787335165309967,0.0,-0.0
25745,-0.004303416809249754,0.0,-0.0
25753,-0.005945282660168335,0.0,-0.0
25764,-0.003370145693990771,0.0,-0.0
25768,-0.0041824372202347,0.0,-0.0
25770,-0.004044174832788925,0.0,-0.0
25772,-0.004372548002972642,0.0,-0.0
25783,-0.0021776326022709598,0.0,-0.0
25794,-0.004960163149617186,0.0,-0.0
25798,-0.003197317709683552,0.0,-0.0
25803,-0.004061457631219647,0.0,-0.0
25804,-0.003992326437496759,0.0,-0.0
25806,-0.0041133060265118124,0.0,-0.0
25815,-0.0022294809975631253,0.0,-0.0
25824,-0.00454537598727986,0.0,-0.0
25841,-0.0011406646964276456,0.0,-0.0
25844,-0.0016591486493493027,0.0,-0.0
25847,-0.0012789270838734208,0.0,-0.0
25850,-0.0016591486493493027,0.0,-0.0
25861,0.0005184839529216571,0.0,0.0
25863,0.00025924197646082854,0.0,0.0
25866,0.0009678367121204266,0.0,0.0
25878,-0.002298612191286013,0.0,-0.0
25879,-0.002264046594424569,0.0,-0.0
25880,-0.002350460586578179,0.0,-0.0
25891,0.0009678367121204266,0.0,0.0
25900,-0.0013307754791655865,0.0,-0.0
25915,0.006878553775427317,0.0,0.0
25922,0.005789737474291837,0.0,0.0
25924,0.005962565458599057,0.0,0.0
25927,0.005426798707246677,0.0,0.0
25938,0.007189644147180312,0.0,0.0
25940,0.006930402170719483,0.0,0.0
25943,0.007621714107948359,0.0,0.0
25958,0.0038367812516202624,0.0,0.0
25961,0.0041305888249425346,0.0,0.0
25973,0.0017455626415029122,0.0,0.0
25978,0.0033182972986986053,0.0,0.0
25979,0.0032491661049757177,0.0,0.0
25982,0.003957760840635316,0.0,0.0
25984,0.00354297367829799,0.0,0.0
25987,0.004165154421803979,0.0,0.0
25990,0.0033010145002678832,0.0,0.0
26001,0.006688442992689376,0.0,0.0
26003,0.006636594597397211,0.0,0.0
26006,0.006757574186412264,0.0,0.0
26008,0.006688442992689376,0.0,0.0
26011,0.007189644147180312,0.0,0.0
26021,0.005651475086846062,0.0,0.0
26036,0.011095556592523462,0.0,0.0
26044,0.008071066867147128,0.0,0.0
26047,0.00845128843262301,0.0,0.0
26054,0.006878553775427317,0.0,0.0
26058,0.008779661602806726,0.0,0.0
26060,0.00864139921536095,0.0,0.0
26061,0.008658682013791674,0.0,0.0
26074,0.004666355576294913,0.0,0.0
26088,0.007569865712656193,0.0,0.0
26090,0.00708594735659598,0.0,0.0
26091,0.007120512953457424,0.0,0.0
26095,0.006325504225644216,0.0,0.0
26097,0.006584746202105045,0.0,0.0
26101,0.00463178997943347,0.0,0.0
26116,0.008762378804376005,0.0,0.0
26123,0.006861270976996596,0.0,0.0
26125,0.006913119372288761,0.0,0.0
26133,0.005219405126078014,0.0,0.0
26141,0.007189644147180312,0.0,0.0
26157,0.002868944539499836,0.0,0.0
26164,0.005478647102538843,0.0,0.0
26169,0.004407113599834085,0.0,0.0
26171,0.004493527591987695,0.0,0.0
26181,0.00043206996076804757,0.0,0.0
26190,0.0016591486493493027,0.0,0.0
26198,-1.7282798430721903e-05,0.0,-0.0
26200,0.00039750436390660377,0.0,0.0
26204,1.7282798430721903e-05,0.0,0.0
26217,0.004562658785710582,0.0,0.0
26226,0.0025060057724546757,0.0,0.0
26231,0.0032318833065449956,0.0,0.0
26247,0.00034565596861443806,0.0,0.0
26250,0.0005530495497831009,0.0,0.0
26256,-0.001054250704274036,0.0,-0.0
26266,0.0009332711152589828,0.0,0.0
26270,0.00020739358116866283,0.0,0.0
26275,0.0008122915262439294,0.0,0.0
26281,-0.00038022156547588186,0.0,-0.0
26284,0.00015554518587649713,0.0,0.0
26285,0.00012097958901505332,0.0,0.0
26293,0.001780128238364356,0.0,0.0
26295,0.001590017455626415,0.0,0.0
26301,0.0020048046179637407,0.0,0.0
26305,0.0012789270838734208,0.0,0.0
26306,0.0013480582775963084,0.0,0.0
26311,0.0006048979450752666,0.0,0.0
26323,0.00463178997943347,0.0,0.0
26328,0.0027652477489155045,0.0,0.0
26330,0.002955358531653445,0.0,0.0
26336,0.0018319766336565217,0.0,0.0
26348,0.00499472874647863,0.0,0.0
26350,0.004942880351186464,0.0,0.0
26351,0.00499472874647863,0.0,0.0
26359,0.002696116555192617,0.0,0.0
26360,0.002782530547346226,0.0,0.0
26364,0.0019875218195330186,0.0,0.0
26375,0.006861270976996596,0.0,0.0
26386,0.0022467637959938474,0.0,0.0
26392,0.0036639532673130434,0.0,0.0
26393,0.0036293876704515996,0.0,0.0
26399,0.004856466359032855,0.0,0.0
26400,0.004821900762171411,0.0,0.0
26403,0.005392233110385234,0.0,0.0
26408,0.004839183560602133,0.0,0.0
26411,0.005115708335493683,0.0,0.0
26414,0.00471820397158708,0.0,0.0
26428,0.01026598226784881,0.0,0.0
26430,0.009954891896095816,0.0,0.0
26432,0.010214133872556645,0.0,0.0
26447,0.004493527591987695,0.0,0.0
26453,0.006878553775427317,0.0,0.0
26471,-0.0007604431309517637,0.0,-0.0
26483,0.004735486770017801,0.0,0.0
26484,0.004666355576294913,0.0,0.0
26485,0.004700921173156358,0.0,0.0
26494,0.00022467637959938474,0.0,0.0
26515,0.007777259293824856,0.0,0.0
26527,0.003957760840635316,0.0,0.0
26536,0.005945282660168335,0.0,0.0
26549,0.0010024023089818704,0.0,0.0
26556,0.0030936209190992204,0.0,0.0
26566,0.0007950087278132075,0.0,0.0
26571,0.002436874578731788,0.0,0.0
26574,0.0019875218195330186,0.0,0.0
26590,0.0069476849691502045,0.0,0.0
26598,0.0036639532673130434,0.0,0.0
26606,0.005737889078999672,0.0,0.0
26610,0.005392233110385234,0.0,0.0
26612,0.005582343893123174,0.0,0.0
26632,0.00017282798430721903,0.0,0.0
26641,0.00245415737716251,0.0,0.0
26644,0.0018665422305179655,0.0,0.0
26645,0.0019183906258101312,0.0,0.0
26652,-0.0006567463403674323,0.0,-0.0
26661,0.00209121861011735,0.0,0.0
26669,-0.0005703323482138228,0.0,-0.0
26671,-0.00038022156547588186,0.0,-0.0
26676,-0.0016591486493493027,0.0,-0.0
26678,-0.001434472269749918,0.0,-0.0
26688,-0.003698518864174487,0.0,-0.0
26699,-0.0018319766336565217,0.0,-0.0
26711,-0.0058243030711532815,0.0,-0.0
26716,-0.0034219940892829368,0.0,-0.0
26719,-0.004026892034358204,0.0,-0.0
26721,-0.003957760840635316,0.0,-0.0
26728,-0.005876151466445447,0.0,-0.0
26731,-0.005409515908815956,0.0,-0.0
26740,-0.007034098961303814,0.0,-0.0
26743,-0.006394635419367104,0.0,-0.0
26745,-0.006481049411520713,0.0,-0.0
26750,-0.005807020272722559,0.0,-0.0
26758,-0.006809422581704429,0.0,-0.0
26766,-0.004649072777864192,0.0,-0.0
26772,-0.005565061094692452,0.0,-0.0
26775,-0.005236687924508736,0.0,-0.0
26777,-0.005444081505677399,0.0,-0.0
26786,-0.003335580097129327,0.0,-0.0
26789,-0.003854064050050984,0.0,-0.0
26791,-0.0038022156547588186,0.0,-0.0
26800,-0.006636594597397211,0.0,-0.0
26812,-0.003888629646912428,0.0,-0.0
26825,-0.0061699590397677195,0.0,-0.0
26834,-0.004700921173156358,0.0,-0.0
26837,-0.005063859940201518,0.0,-0.0
26844,-0.003214600508114274,0.0,-0.0
26846,-0.003560256476728712,0.0,-0.0
26851,-0.002281329392855291,0.0,-0.0
26854,-0.0028516617410691138,0.0,-0.0
26855,-0.00281709614420767,0.0,-0.0
26858,-0.0033182972986986053,0.0,-0.0
26871,0.00010369679058433142,0.0,0.0
